slope,intercept,r2
2.76120898534547,6.3069566775101995,0.7465264074696178
1.492199200961778,6.952426201515724,0.6629766960330721
2.8267500000000005,6.464305555555555,0.6890347549902214
2.6296558070022504,6.460039254023097,0.985936110387979
1.8740021681836665,6.767805267728613,0.77064049485037
2.7270981710030666,6.51362571007905,0.6818406965494334
3.524502367676059,6.046049378153338,0.8869575664538648
2.2195371036272857,6.656493007927674,0.8568208936454238
2.7539999999999996,6.462,0.8502660406885758
2.752351485148515,6.450123762376238,0.8316605524448939
3.1433108108108105,6.296216216216216,0.7037250817334313
2.5333914700449784,6.641847081774095,0.7493735200697484
3.136612973959853,6.171078287923168,0.841116805398384
2.6289169281137172,6.496050214132045,0.9645242391910391
3.085920670358227,6.238787189933844,0.8904385168181701
2.638066362529348,6.429812722513708,0.6813583747319216
3.142975443650377,6.171350643896087,0.7646446560526314
2.2917473665693406,6.625848246712454,0.6358437546796558
2.581902368905204,6.446371584756846,0.8243842684401498
2.229999999999999,6.7374074074074075,0.7523924078402899
2.5920357492295767,6.468521059382677,0.7409537105260566
2.6714873735982665,6.486968528091132,0.726750320173796
2.974953067654566,6.33973786280622,0.8694297808873832
2.1733714285714294,6.793485714285715,0.9078216490574385
1.8464418387936126,6.7716260965812,0.8254749290733965
2.5725921785529087,6.513935118525485,0.9600535247086904
3.9553693284099527,6.134780996726724,0.8212346998141835
2.5870679680663313,6.561008855174351,0.9486446463589739
2.2281569712166798,6.723652817150233,0.8814327845453698
2.553000000000001,6.639111111111111,0.7460259903476198
2.3687754114309363,6.625369796348849,0.8823937734940959
3.2796431062504703,6.210616728517875,0.7209966888312391
3.1003200000000004,6.24112,0.8497687746695921
3.1323078738977523,6.1761960435148975,0.7821053629537945
2.2757049725079597,6.6938925947306185,0.9082731054028544
3.1450000000000014,6.431666666666667,0.5685640789814045
1.4960405836360742,7.011622297111635,0.882631152058939
2.1801315789473694,6.755657894736842,0.8186381174613766
1.7998849432977564,6.84174423466994,0.6622327635596801
2.113607684138445,6.644130601614943,0.60326251667327
3.4416834433288255,6.282760165761732,0.7285630106761107
3.010433942582392,6.2875583589661845,0.8028677167573701
2.6240708517977076,6.465674251791495,0.9821913116582051
2.569740884392153,6.501990969813094,0.9639638921994979
2.7160714285714285,6.48531746031746,0.8446117340404726
4.275000000000001,6.311666666666666,0.5613725896744766
2.6590909090909096,6.586060606060607,0.6145847879718851
2.7920454545454545,6.426136363636363,0.7157880785543058
3.112577746071936,6.359561155686136,0.8308168314534325
3.0393750000000006,6.332708333333334,0.8992414266080413
2.3103262160626183,6.672273245371291,0.9084642104821314
2.232634249991442,6.717531182506723,0.8637408967127918
1.879769314210487,6.877543008038104,0.840309526994232
3.4578947368421042,6.367368421052633,0.6391105940766237
2.988826530612245,6.351836734693879,0.7801784306479473
2.6520761346566037,6.5267115294055795,0.6755052367354035
2.677623468299029,6.447895973657607,0.8135612306685112
2.065806810987658,6.778811826000403,0.8430159277243523
3.16813432835821,6.1855223880597014,0.9289593204704363
3.4014166664343835,6.192220927236525,0.841920180339578
2.9376562500000003,6.342031250000002,0.9356156565379363
2.1893478260869577,6.811521739130435,0.49803120010882174
3.1242857142857163,6.438571428571429,0.5025660666411339
2.9584615384615374,6.368547008547009,0.9105275054514509
2.076750000000001,6.8254166666666665,0.8257046212297439
3.339574468085106,6.148510638297872,0.8387231770320025
2.131607994261239,6.760075540247433,0.8926092450979147
2.436159573957965,6.539537343835068,0.5071669440254784
2.749693251533743,6.496503067484662,0.7805670640129577
2.1155489011966258,6.65416999635263,0.5567781402933166
2.5383338711199745,6.496444548837541,0.970025116989712
2.6175974997731792,6.497736798561515,0.9844089902007371
